Name,Sex,Age,Height,Weight,Team,NOC,Year,Medal
Lucas Saatkamp,M,26,209,101.0,Brazil,BRA,2012,Silver
Lucas Saatkamp,M,30,209,101.0,Brazil,BRA,2016,Gold
Hamilton Sabot,M,25,173,63.0,France,FRA,2012,Bronze
Evi Sachenbacher-Stehle,F,29,162,52.0,Germany,GER,2010,Silver
Evi Sachenbacher-Stehle,F,29,162,52.0,Germany,GER,2010,Gold
Abdul-Rashid Bulayevich Sadulayev,M,20,177,86.0,Russia,RUS,2016,Gold
Timur Marselevich Safin,M,23,182,82.0,Russia,RUS,2016,Bronze
Timur Marselevich Safin,M,23,182,82.0,Russia,RUS,2016,Gold
Taylor Sander,M,24,193,86.0,United States,USA,2016,Bronze
Sandro Raniere Guimares Cordeiro,M,23,187,75.0,Brazil,BRA,2012,Silver
"William Spencer ""Will"" Satch",M,23,198,100.0,Great Britain,GBR,2012,Bronze
"William Spencer ""Will"" Satch",M,27,198,100.0,Great Britain,GBR,2016,Gold
Martin Sauer,M,29,169,55.0,Germany,GER,2012,Gold
Martin Sauer,M,33,169,55.0,Germany,GER,2016,Silver
Lotte Nicolien Sauerbreij,F,30,164,58.0,Netherlands,NED,2010,Gold
"Rebecca Elizabeth ""Becky"" Sauerbrunn",F,27,170,64.0,United States,USA,2012,Gold
Katerine Savard,F,23,167,54.0,Canada,CAN,2016,Bronze
Mariya Sergeyevna Savinova (-Farnosova),F,26,172,60.0,Russia,RUS,2012,Gold
Aljona Sawtchenko,F,26,153,48.0,Germany-1,GER,2010,Bronze
Aljona Sawtchenko,F,30,153,48.0,Germany-1,GER,2014,Bronze
"Mohamed Karim ""Moe"" Sbihi",M,24,202,110.0,Great Britain,GBR,2012,Bronze
"Mohamed Karim ""Moe"" Sbihi",M,28,202,110.0,Great Britain,GBR,2016,Gold
"Susannah ""Susie"" Scanlan",F,22,170,58.0,United States,USA,2012,Bronze
Molly Patricia Schaus,F,21,175,71.0,United States,USA,2010,Silver
Molly Patricia Schaus,F,25,175,71.0,United States,USA,2014,Silver
Sophie Celina Scheder,F,19,167,56.0,Germany,GER,2016,Bronze
Robert Scheidt,M,39,188,76.0,Brazil,BRA,2012,Bronze
Anne Schellekens,F,26,163,48.0,Netherlands,NED,2012,Bronze
Simon Schempp,M,25,178,68.0,Germany,GER,2014,Silver
Dafne Schippers,F,24,179,70.0,Netherlands,NED,2016,Silver
Anne Kathryn Schleper,F,24,178,77.0,United States,USA,2014,Silver
Lauren Schmetterling,F,28,180,77.0,United States,USA,2016,Gold
"Jennifer Lynn ""Jenny"" Schmidgall-Potter",F,31,163,66.0,United States,USA,2010,Silver
Lisa Schmidla,F,25,173,76.0,Germany,GER,2016,Gold
Bruno Oscar Schmidt,M,29,185,87.0,Brazil-1,BRA,2016,Gold
Richard Schmidt,M,25,191,87.0,Germany,GER,2012,Gold
Richard Schmidt,M,29,191,87.0,Germany,GER,2016,Silver
Sophie Diana Schmidt,F,24,172,71.0,Canada,CAN,2012,Bronze
Sophie Diana Schmidt,F,28,172,71.0,Canada,CAN,2016,Bronze
Allison Rodgers Schmitt,F,22,185,75.0,United States,USA,2012,Gold
Allison Rodgers Schmitt,F,22,185,75.0,United States,USA,2012,Silver
Allison Rodgers Schmitt,F,22,185,75.0,United States,USA,2012,Bronze
Allison Rodgers Schmitt,F,22,185,75.0,United States,USA,2012,Gold
Allison Rodgers Schmitt,F,22,185,75.0,United States,USA,2012,Gold
Allison Rodgers Schmitt,F,26,185,75.0,United States,USA,2016,Silver
Allison Rodgers Schmitt,F,26,185,75.0,United States,USA,2016,Gold
Martin Schmitt,M,32,181,65.0,Germany,GER,2010,Silver
Dorothee Schneider (-Krumhoff),F,43,169,63.0,Germany,GER,2012,Silver
Dorothee Schneider (-Krumhoff),F,47,169,63.0,Germany,GER,2016,Gold
"Jonathan Michael ""Jon"" Schofield",M,27,182,80.0,Great Britain,GBR,2012,Bronze
"Jonathan Michael ""Jon"" Schofield",M,31,182,80.0,Great Britain,GBR,2016,Silver
Lauritz Schoof,M,21,195,98.0,Germany,GER,2012,Gold
Lauritz Schoof,M,25,195,98.0,Germany,GER,2016,Gold
Dirk Schrade,M,34,183,68.0,Germany,GER,2012,Gold
Hinkelien Schreuder,F,28,179,61.0,Netherlands,NED,2012,Silver
Anne Schrder,F,21,170,58.0,Germany,GER,2016,Bronze
Gerco Bernardus Schrder,M,33,165,71.0,Netherlands,NED,2012,Silver
Gerco Bernardus Schrder,M,33,165,71.0,Netherlands,NED,2012,Silver
Almuth Schult,F,25,180,71.0,Germany,GER,2016,Gold
Karl Schulze,M,24,190,100.0,Germany,GER,2012,Gold
Karl Schulze,M,28,190,100.0,Germany,GER,2016,Gold
Lisa Schtze,F,19,172,61.0,Germany,GER,2016,Bronze
Lilli Schwarzkopf,F,28,174,65.0,Germany,GER,2012,Silver
Coleman Lewis Scott,M,26,173,60.0,United States,USA,2012,Bronze
Desiree Rose Marie Scott,F,24,160,62.0,Canada,CAN,2012,Bronze
Desiree Rose Marie Scott,F,29,160,62.0,Canada,CAN,2016,Bronze
Duncan William MacNaughton Scott,M,19,190,72.0,Great Britain,GBR,2016,Silver
Duncan William MacNaughton Scott,M,19,190,72.0,Great Britain,GBR,2016,Silver
Giles Lyndon Scott,M,29,197,95.0,Great Britain,GBR,2016,Gold
"Stephen ""Steve"" Scott",M,31,172,84.0,Great Britain,GBR,2016,Bronze
Danielle Raquel Scott-Arruda,F,39,188,85.0,United States,USA,2012,Silver
Brent Seabrook,M,24,190,100.0,Canada,CAN,2010,Gold
"Gregory Mark Pascoe ""Greg"" Searle",M,40,196,100.0,Great Britain,GBR,2012,Bronze
Anna Sergeyevna Sedoykina,F,32,184,74.0,Russia,RUS,2016,Gold
Melissa Seidemann,F,22,183,104.0,United States,USA,2012,Gold
Melissa Seidemann,F,26,183,104.0,United States,USA,2016,Gold
Davie Selke,M,21,192,82.0,Germany,GER,2016,Silver
Mingiyan Arturovich Semyonov,M,22,155,55.0,Russia,RUS,2012,Bronze
Sergey Viktorovich Semyonov,M,20,187,130.0,Russia,RUS,2016,Bronze
Anna Sergeyevna Sen,F,25,186,81.0,Russia,RUS,2016,Gold
Seong Si-Baek,M,22,178,65.0,South Korea,KOR,2010,Silver
Seong Si-Baek,M,22,178,65.0,South Korea,KOR,2010,Silver
Kelsey Serwa,F,24,168,62.0,Canada,CAN,2014,Silver
Lauren Marie Sesselmann,F,28,173,71.0,Canada,CAN,2012,Bronze
Karolina Andreyevna Sevastyanova,F,17,173,51.0,Russia,RUS,2012,Gold
Maksim Andreyevich Shabalin,M,28,183,76.0,Russia-1,RUS,2010,Bronze
Xiaona Shan,F,33,165,54.0,Germany,GER,2016,Silver
Aida Vladimirovna Shanayeva,F,26,173,63.0,Russia,RUS,2012,Silver
Shang Chunsong,F,20,143,34.0,China,CHN,2016,Bronze
Eric Lee Shanteau,M,28,188,80.0,United States,USA,2012,Gold
Mariya Yuryevna Sharapova,F,25,188,59.0,Russia,RUS,2012,Silver
Patrick Sharp,M,32,185,89.0,Canada,CAN,2014,Gold
Sheilla Tavares de Castro Blassioli,F,29,185,65.0,Brazil,BRA,2012,Gold
Shen Xue,F,31,160,45.0,China-1,CHN,2010,Gold
Shi Jinglin,F,23,175,68.0,China,CHN,2016,Bronze
Shi Jingnan,M,19,175,66.0,China,CHN,2014,Bronze
Shi Tingmao,F,24,159,52.0,China,CHN,2016,Gold
Shi Tingmao,F,24,159,52.0,China,CHN,2016,Gold
Shi Zhiyong,M,22,168,70.0,China,CHN,2016,Gold
Claressa Maria Shields,F,17,175,75.0,United States,USA,2012,Gold
Claressa Maria Shields,F,21,175,75.0,United States,USA,2016,Gold
"Thomas Allen ""Tom"" Shields",M,25,193,86.0,United States,USA,2016,Gold
Mikaela Pauline Shiffrin,F,18,170,64.0,United States,USA,2014,Gold
Yekaterina Vladimirovna Shikhova,F,28,172,63.0,Russia,RUS,2014,Bronze
Shim Seok-Hui,F,17,173,56.0,South Korea,KOR,2014,Bronze
Shim Seok-Hui,F,17,173,56.0,South Korea,KOR,2014,Silver
Shim Seok-Hui,F,17,173,56.0,South Korea,KOR,2014,Gold
Shin Seung-Chan,F,21,173,70.0,South Korea-1,KOR,2016,Bronze
Anton Vladimirovich Shipulin,M,22,185,82.0,Russia,RUS,2010,Bronze
Anton Vladimirovich Shipulin,M,26,185,82.0,Russia,RUS,2014,Gold
Alla Anatolyevna Shishkina,F,22,170,54.0,Russia,RUS,2012,Gold
Alla Anatolyevna Shishkina,F,27,170,54.0,Russia,RUS,2016,Gold
Svetlana Vladimirovna Shkolina,F,26,187,66.0,Russia,RUS,2012,Bronze
Darya Mikhaylovna Shmelyova,F,21,164,64.0,Russia,RUS,2016,Silver
Simon Shnapir,M,26,193,86.0,United States,USA,2014,Bronze
Erik Thomas Shoji,M,26,183,73.0,United States,USA,2016,Bronze
Kawika Shoji,M,28,191,88.0,United States,USA,2016,Bronze
Ilya Anatolyevich Shtokalov,M,29,185,95.0,Russia,RUS,2016,Bronze
Ivan Aleksandrovich Shtyl,M,26,180,86.0,Russia,RUS,2012,Bronze
Yekaterina Yevgenyevna Shumilova,F,27,173,57.0,Russia,RUS,2014,Silver
Mariya Vladimirovna Shurochkina,F,21,164,48.0,Russia,RUS,2016,Gold
Lyubov Andreyevna Shutova,F,33,177,64.0,Russia,RUS,2016,Bronze
Aleksey Viktorovich Shved,M,23,198,86.0,Russia,RUS,2012,Bronze
Si Tianfeng,M,28,181,67.0,China,CHN,2012,Bronze
Si Yajie,F,17,164,57.0,China,CHN,2016,Silver
"Sidnei ""Sido"" dos Santos Junior",M,30,203,98.0,Brazil,BRA,2012,Silver
Olivier Floris Johannes Siegelaar,M,29,197,100.0,Netherlands,NED,2016,Bronze
Erlon de Souza Silva,M,25,175,78.0,Brazil,BRA,2016,Silver
Rafaela Lopes Silva,F,24,169,57.0,Brazil,BRA,2016,Gold
Thiago Emiliano da Silva,M,27,183,72.0,Brazil,BRA,2012,Silver
Anastasiya Dmitriyevna Simanovich,F,21,174,69.0,Russia,RUS,2016,Bronze
Georgia Simmerling,F,27,172,67.0,Canada,CAN,2016,Bronze
Kerry Simmonds,F,27,183,82.0,United States,USA,2016,Gold
Andrew James Simpson,M,35,185,104.0,Great Britain,GBR,2012,Silver
Sin A-Lam,F,25,168,56.0,South Korea,KOR,2012,Silver
Christine Margaret Sinclair,F,29,176,75.0,Canada,CAN,2012,Bronze
Christine Margaret Sinclair,F,33,176,75.0,Canada,CAN,2016,Bronze
Maicon de Andrade Siqueira,M,23,190,90.0,Brazil,BRA,2016,Bronze
Kvin Ren Michel Sireau,M,25,188,90.0,France,FRA,2012,Silver
"Nicholas David ""Nick"" Skelton",M,54,175,76.0,Great Britain,GBR,2012,Gold
"Nicholas David ""Nick"" Skelton",M,58,175,76.0,Great Britain,GBR,2016,Gold
Callum Skinner,M,23,187,93.0,Great Britain,GBR,2016,Silver
Callum Skinner,M,23,187,93.0,Great Britain,GBR,2016,Gold
Ivan Aleksandrovich Skobrev,M,27,187,85.0,Russia,RUS,2010,Bronze
Ivan Aleksandrovich Skobrev,M,27,187,85.0,Russia,RUS,2010,Silver
Yuliya Igorevna Skokova,F,31,175,71.0,Russia,RUS,2014,Bronze
Svetlana Yuryevna Sleptsova,F,23,162,54.0,Russia,RUS,2010,Gold
Anna Sloan,F,23,160,62.0,Great Britain,GBR,2014,Bronze
"Johannes Adrianus Albertus ""Jan"" Smeekens",M,26,176,72.0,Netherlands,NED,2014,Silver
Clark Smith,M,21,206,90.0,United States,USA,2016,Gold
David Michael Smith,M,31,201,86.0,United States,USA,2016,Bronze
Leah Smith,F,21,178,67.0,United States,USA,2016,Bronze
Leah Smith,F,21,178,67.0,United States,USA,2016,Gold
Louis Antoine Smith,M,23,184,76.0,Great Britain,GBR,2012,Bronze
Louis Antoine Smith,M,23,184,76.0,Great Britain,GBR,2012,Silver
Louis Antoine Smith,M,27,184,76.0,Great Britain,GBR,2016,Silver
Olivia Smoliga,F,21,188,72.0,United States,USA,2016,Gold
Laura Smulders,F,18,170,73.0,Netherlands,NED,2012,Bronze
Aleksandr Aleksandrovich Smyshlyayev,M,26,170,74.0,Russia,RUS,2014,Bronze
Katelin Snyder (-Guregian),F,28,163,50.0,United States,USA,2016,Gold
Kyle Frederick Snyder,M,20,180,102.0,United States,USA,2016,Gold
Yevgeniya Viktorovna Soboleva-Khokhriakova,F,27,180,75.0,Russia,RUS,2016,Bronze
Jack Sock,M,23,191,84.0,United States-2,USA,2016,Gold
Jack Sock,M,23,191,84.0,United States-2,USA,2016,Bronze
Aleksandr Sergeyevich Sokolov,M,30,193,97.0,Russia,RUS,2012,Gold
Yelena Aleksandrovna Sokolova (Kremnyova-),F,26,170,61.0,Russia,RUS,2012,Silver
Franck Robert Bernard Solforosi,M,31,184,70.0,France,FRA,2016,Bronze
Petrissa Solja,F,22,168,67.0,Germany,GER,2016,Silver
Hope Amelia Solo (-Stevens),F,30,175,69.0,United States,USA,2012,Gold
Joyce Sombroek,F,21,179,64.0,Netherlands,NED,2012,Gold
Joyce Sombroek,F,25,179,64.0,Netherlands,NED,2016,Silver
Song Dae-Nam,M,33,178,85.0,South Korea,KOR,2012,Gold
Rebecca Soni,F,25,173,61.0,United States,USA,2012,Silver
Rebecca Soni,F,25,173,61.0,United States,USA,2012,Gold
Rebecca Soni,F,25,173,61.0,United States,USA,2012,Gold
Cdric Sorhaindo,M,28,192,110.0,France,FRA,2012,Gold
Cdric Sorhaindo,M,32,192,110.0,France,FRA,2016,Silver
Valeriya Mikhaylovna Sorokina,F,28,170,56.0,Russia,RUS,2012,Bronze
Colleen Sostorics,F,30,163,76.0,Canada,CAN,2010,Gold
Douglas Correia de Souza,M,20,199,75.0,Brazil,BRA,2016,Gold
Maurcio Luiz de Souza,M,27,209,93.0,Brazil,BRA,2016,Gold
Dmitry Vladimirovich Sovolyov,M,24,183,74.0,Russia,RUS,2014,Gold
Ashley Spencer,F,23,178,59.0,United States,USA,2016,Bronze
"John ""Johnny"" Spillane",M,29,183,67.0,United States,USA,2010,Silver
"John ""Johnny"" Spillane",M,29,183,67.0,United States,USA,2010,Silver
"John ""Johnny"" Spillane",M,29,183,67.0,United States,USA,2010,Silver
Darya Sergeyevna Spiridonova,F,18,156,45.0,Russia,RUS,2016,Silver
Sabine Spitz,F,40,167,60.0,Germany,GER,2012,Silver
Natalie Marie Spooner,F,23,178,80.0,Canada,CAN,2014,Gold
Annika Sprink,F,20,173,61.0,Germany,GER,2016,Bronze
Marianne St-Gelais,F,19,163,62.0,Canada,CAN,2010,Silver
Marianne St-Gelais,F,19,163,62.0,Canada,CAN,2010,Silver
Marianne St-Gelais,F,23,163,62.0,Canada,CAN,2014,Silver
Kim St-Pierre,F,31,175,71.0,Canada,CAN,2010,Gold
Martin St. Louis,M,38,176,84.0,Canada,CAN,2014,Gold
Eric Craig Staal,M,25,193,93.0,Canada,CAN,2010,Gold
Kelli Allison Stack,F,22,165,62.0,United States,USA,2010,Silver
Kelli Allison Stack,F,26,165,62.0,United States,USA,2014,Silver
Linda Stahl,F,26,176,79.0,Germany,GER,2012,Bronze
Heather Mary Stanning,F,27,181,72.0,Great Britain,GBR,2012,Gold
Heather Mary Stanning,F,31,181,72.0,Great Britain,GBR,2016,Gold
Charlotte Stapenhorst,F,21,168,68.0,Germany,GER,2016,Bronze
Paul Stastny,M,24,183,93.0,United States,USA,2010,Silver
Kevin Staut,M,35,182,70.0,France,FRA,2016,Gold
Ashley Steacy,F,29,158,64.0,Canada,CAN,2016,Bronze
Lee Ethel Stecklein,F,19,183,77.0,United States,USA,2014,Silver
Jessica Marie Steffens,F,25,183,75.0,United States,USA,2012,Gold
"Margaret Ann ""Maggie"" Steffens",F,19,173,74.0,United States,USA,2012,Gold
"Margaret Ann ""Maggie"" Steffens",F,23,173,74.0,United States,USA,2016,Gold
Bastian Steger,M,31,170,65.0,Germany,GER,2012,Bronze
Bastian Steger,M,35,170,65.0,Germany,GER,2016,Bronze
Inna Yakovlevna Stepanova,F,26,176,63.0,Russia,RUS,2016,Silver
Travis Stevens,M,30,181,80.0,United States,USA,2016,Silver
Shakur Stevenson,M,19,173,56.0,United States,USA,2016,Silver
Breanna Mackenzie Stewart,F,21,193,79.0,United States,USA,2016,Gold
Chelsea Blaine Stewart,F,22,165,54.0,Canada,CAN,2012,Bronze
"Jacob Petrus ""Jaap"" Stockmann",M,28,193,80.0,Netherlands,NED,2012,Silver
"Genevra ""Gevvie"" Stone",F,31,183,71.0,United States,USA,2016,Silver
David Storl,M,21,198,117.0,Germany,GER,2012,Silver
"Elizabeth Louise ""Beth"" Storry",F,34,173,74.0,Great Britain,GBR,2012,Bronze
Etienne Stott,M,33,182,83.0,Great Britain-1,GBR,2012,Gold
Thilo Stralkowski,M,25,190,92.0,Germany,GER,2012,Gold
Jrmy Stravius,M,24,190,86.0,France,FRA,2012,Gold
Jrmy Stravius,M,24,190,86.0,France,FRA,2012,Silver
Jrmy Stravius,M,28,190,86.0,France,FRA,2016,Silver
Ivan Alekseyevich Stretovich,M,19,170,59.0,Russia,RUS,2016,Silver
Martin Strobel,M,30,189,90.0,Germany,GER,2016,Bronze
"Jennifer ""Jenn"" Stuczynski-Suhr",F,30,183,66.0,United States,USA,2012,Gold
"Pernell Karl ""PK"" Subban",M,24,183,98.0,Canada,CAN,2014,Gold
Marina Vladimirovna Sudakova (Yartseva-),F,27,165,66.0,Russia,RUS,2016,Gold
Sui Lu,F,20,153,43.0,China,CHN,2012,Silver
Niklas Sle,M,20,195,95.0,Germany,GER,2016,Silver
Sun Linlin,F,21,161,56.0,China,CHN,2010,Gold
Sun Wenyan,F,22,170,58.0,China,CHN,2012,Silver
Sun Wenyan,F,26,170,58.0,China,CHN,2016,Silver
Sun Wenyan,F,26,170,58.0,China,CHN,2016,Silver
Sun Yanan,F,23,161,51.0,China,CHN,2016,Bronze
Sun Yang,M,20,198,89.0,China,CHN,2012,Silver
Sun Yang,M,20,198,89.0,China,CHN,2012,Gold
Sun Yang,M,20,198,89.0,China,CHN,2012,Gold
Sun Yang,M,20,198,89.0,China,CHN,2012,Bronze
Sun Yang,M,24,198,89.0,China,CHN,2016,Gold
Sun Yang,M,24,198,89.0,China,CHN,2016,Silver
Sun Yiwen,F,24,177,63.0,China,CHN,2016,Bronze
Sun Yiwen,F,24,177,63.0,China,CHN,2016,Silver
Sun Yujie,F,19,185,78.0,China,CHN,2012,Bronze
Sun Yujie,F,19,185,78.0,China,CHN,2012,Gold
Sun Yujie,F,23,185,78.0,China,CHN,2016,Silver
Ryan Suter,M,25,185,91.0,United States,USA,2010,Silver
Polly Ann M. Swann,F,28,185,76.0,Great Britain,GBR,2016,Silver
Shannon Lynn Szabados,F,23,175,65.0,Canada,CAN,2010,Gold
Shannon Lynn Szabados,F,27,175,65.0,Canada,CAN,2014,Gold
Robin Szolkowy,M,30,174,72.0,Germany-1,GER,2010,Bronze
Robin Szolkowy,M,34,174,72.0,Germany-1,GER,2014,Bronze
Kerstin Szymkowiak (Jrgens-),F,32,164,70.0,Germany,GER,2010,Silver
Lauren Tamayo (Franges-),F,28,175,65.0,United States,USA,2012,Silver
Tan Jiaxin,F,19,148,36.0,China,CHN,2016,Bronze
Melissa Palma Julie Tancredi,F,30,177,73.0,Canada,CAN,2012,Bronze
Melissa Palma Julie Tancredi,F,34,177,73.0,Canada,CAN,2016,Bronze
Tandara Caixeta,F,23,184,87.0,Brazil,BRA,2012,Gold
Tang Mengni,F,22,169,59.0,China,CHN,2016,Silver
Tang Yi,F,19,178,70.0,China,CHN,2012,Bronze
Jeneba Sylvia Tarmoh,F,22,165,59.0,United States,USA,2012,Gold
Davis Edward Tarwater,M,28,185,85.0,United States,USA,2012,Gold
Sideris Tasiadis,M,22,179,79.0,Germany,GER,2012,Silver
Anastasiya Alekseyevna Tatareva,F,19,165,44.0,Russia,RUS,2016,Gold
Diana Lurena Taurasi,F,30,183,70.0,United States,USA,2012,Gold
Diana Lurena Taurasi,F,34,183,70.0,United States,USA,2016,Gold
John Tavares,M,23,183,90.0,Canada,CAN,2014,Gold
"Angelo F. Taylor, Jr.",M,33,188,84.0,United States,USA,2012,Silver
Christian Taylor,M,22,188,81.0,United States,USA,2012,Gold
Christian Taylor,M,26,188,81.0,United States,USA,2016,Gold
Audrey Tcheumo,F,22,177,78.0,France,FRA,2012,Bronze
Audrey Tcheumo,F,26,177,78.0,France,FRA,2016,Silver
Axel Teichmann,M,30,186,80.0,Germany,GER,2010,Silver
Axel Teichmann,M,30,186,80.0,Germany,GER,2010,Silver
Jorien ter Mors,F,24,182,73.0,Netherlands,NED,2014,Gold
Jorien ter Mors,F,24,182,73.0,Netherlands,NED,2014,Gold
Jana Teschke,F,25,168,56.0,Germany,GER,2016,Bronze
Hannah Lee Teter,F,23,170,60.0,United States,USA,2010,Silver
Sergey Yuryevich Tetyukhin,M,36,197,89.0,Russia,RUS,2012,Gold
Thasa Daher de Menezes,F,25,196,75.0,Brazil,BRA,2012,Gold
Karen Thatcher,F,25,174,71.0,United States,USA,2010,Silver
Brianne Theisen-Eaton,F,27,175,64.0,Canada,CAN,2016,Bronze
Thiago Maia Alencar,M,19,178,64.0,Brazil,BRA,2016,Gold
Annekatrin Thiele,F,27,173,68.0,Germany,GER,2012,Silver
Annekatrin Thiele,F,31,173,68.0,Germany,GER,2016,Gold
Kerstin Thiele,F,25,168,70.0,Germany,GER,2012,Silver
"Nicholas Brewer ""Nick"" Thoman",M,26,185,84.0,United States,USA,2012,Silver
"Nicholas Brewer ""Nick"" Thoman",M,26,185,84.0,United States,USA,2012,Gold
Geraint Howell Thomas,M,26,183,70.0,Great Britain,GBR,2012,Gold
Kristian James Thomas,M,23,180,79.0,Great Britain,GBR,2012,Bronze
Sarah Thomas,F,31,163,59.0,Great Britain,GBR,2012,Bronze
"Timothy ""Tim"" Thomas, Jr.",M,35,180,91.0,United States,USA,2010,Silver
Courtney Lynn Thompson,F,27,170,66.0,United States,USA,2012,Silver
Courtney Lynn Thompson,F,31,170,66.0,United States,USA,2016,Bronze
Klay Alexander Thompson,M,26,200,97.0,United States,USA,2016,Gold
Marielle Thompson,F,21,178,70.0,Canada,CAN,2014,Gold
Lesley Allison Thompson-Willie,F,52,160,50.0,Canada,CAN,2012,Silver
Peter Thomsen,M,51,183,72.0,Germany,GER,2012,Gold
Mary Elizabeth Thomson-King,F,51,178,63.0,Great Britain,GBR,2012,Silver
Victoria Thornley,F,28,193,76.0,Great Britain,GBR,2016,Silver
"Joseph Eric ""Joe"" Thornton",M,30,193,102.0,Canada,CAN,2010,Gold
"Virginia ""Ginny"" Thrasher",F,19,155,55.0,United States,USA,2016,Gold
Tian Qing,F,25,168,63.0,China-1,CHN,2012,Gold
Tian Tao,M,22,172,85.0,China,CHN,2016,Silver
Anzhelika Igorevna Timanina,F,23,176,58.0,Russia,RUS,2012,Gold
Brittany Amanda Timko (-Baxter),F,26,173,61.0,Canada,CAN,2012,Bronze
Anna Viktorovna Timofeyeva,F,29,178,86.0,Russia,RUS,2016,Bronze
Amy Tinkler,F,16,152,47.0,Great Britain,GBR,2016,Bronze
Michael DeLorean Tinsley,M,28,186,74.0,United States,USA,2012,Silver
Yevgeny Andreyevich Tishchenko,M,25,196,91.0,Russia,RUS,2016,Gold
Jonathan Bryan Toews,M,21,188,95.0,Canada,CAN,2010,Gold
Jonathan Bryan Toews,M,25,188,95.0,Canada,CAN,2014,Gold
Jeremy Toljan,M,21,182,72.0,Germany,GER,2016,Silver
Mariya Yuryevna Tolkachova,F,18,176,53.0,Russia,RUS,2016,Gold
Andreas Tlzer,M,32,192,131.0,Germany,GER,2012,Bronze
Logan Maile Lei Tom,F,31,186,77.0,United States,USA,2012,Silver
"Curtis ""Curt"" Tomasevicz",M,29,185,100.0,United States-1,USA,2010,Gold
"Curtis ""Curt"" Tomasevicz",M,33,185,100.0,United States-1,USA,2014,Bronze
Tong Jian,M,30,179,75.0,China-2,CHN,2010,Silver
Tong Wen,F,29,180,130.0,China,CHN,2012,Bronze
Jean-Paul Tony Helissey,M,26,177,77.0,France,FRA,2016,Silver
Gelena Dmitriyevna Topilina,F,22,175,56.0,Russia,RUS,2016,Gold
Nadezhda Viktorovna Torlopova,F,33,175,75.0,Russia,RUS,2012,Silver
Rustam Stanislavovich Totrov,M,28,172,96.0,Russia,RUS,2012,Silver
Susannah Townsend,F,27,168,61.0,Great Britain,GBR,2016,Gold
Maksim Leonidovich Trankov,M,30,187,77.0,Russia-1,RUS,2014,Gold
Maksim Leonidovich Trankov,M,30,187,77.0,Russia,RUS,2014,Gold
Franois-Louis Tremblay,M,29,173,73.0,Canada,CAN,2010,Bronze
Franois-Louis Tremblay,M,29,173,73.0,Canada,CAN,2010,Gold
Chlo Ella Trespeuch,F,19,176,63.0,France,FRA,2014,Bronze
Aleksandr Vladimirovich Tretyakov,M,24,186,84.0,Russia,RUS,2010,Bronze
Aleksandr Vladimirovich Tretyakov,M,28,186,84.0,Russia,RUS,2014,Gold
"Andrew ""Andy"" Triggs Hodge",M,33,192,97.0,Great Britain,GBR,2012,Gold
"Andrew ""Andy"" Triggs Hodge",M,37,192,97.0,Great Britain,GBR,2016,Gold
Moritz Trompertz,M,20,180,76.0,Germany,GER,2016,Bronze
Laura Rebecca Trott (-Kenny),F,20,164,56.0,Great Britain,GBR,2012,Gold
Laura Rebecca Trott (-Kenny),F,20,164,56.0,Great Britain,GBR,2012,Gold
Laura Rebecca Trott (-Kenny),F,24,164,56.0,Great Britain,GBR,2016,Gold
Laura Rebecca Trott (-Kenny),F,24,164,56.0,Great Britain,GBR,2016,Gold
"De'Hashia Tonnek ""DeeDee"" Trotter",F,29,178,64.0,United States,USA,2012,Bronze
"De'Hashia Tonnek ""DeeDee"" Trotter",F,29,178,64.0,United States,USA,2012,Gold
Murphy Edward Troy,M,27,203,107.0,United States,USA,2016,Bronze
Dmitry Vyacheslavovich Trunenkov,M,29,188,100.0,Russia-1,RUS,2014,Gold
Denis Igorevich Tsargush,M,24,177,74.0,Russia,RUS,2012,Bronze
Svetlana Kaspolatovna Tsarukayeva,F,24,162,62.0,Russia,RUS,2012,Silver
Tim Tscharnke,M,20,182,75.0,Germany,GER,2010,Silver
Jo-Wilfried Tsonga,M,27,188,91.0,France-1,FRA,2012,Silver
Mark Jan Hendrik Tuitert,M,29,182,83.0,Netherlands,NED,2010,Gold
Mark Jan Hendrik Tuitert,M,29,182,83.0,Netherlands,NED,2010,Bronze
Seda Gurgenovna Tutkhalyan,F,17,146,43.0,Russia,RUS,2016,Silver
"Elizabeth Kimberly ""Beth"" Tweddle",F,27,159,52.0,Great Britain,GBR,2012,Bronze
"Georgina Sophie ""Georgie"" Twigg",F,21,170,62.0,Great Britain,GBR,2012,Bronze
"Georgina Sophie ""Georgie"" Twigg",F,25,170,62.0,Great Britain,GBR,2016,Gold
Michael Uhrmann,M,31,181,64.0,Germany,GER,2010,Silver
Dirk Uittenbogaard,M,26,199,93.0,Netherlands,NED,2016,Bronze
Ivan Sergeyevich Ukhov,M,26,192,67.0,Russia,RUS,2012,Gold
Lisa Unruh,F,28,180,68.0,Germany,GER,2016,Silver
Laura Emma Unsworth,F,24,157,55.0,Great Britain,GBR,2012,Bronze
Laura Emma Unsworth,F,28,157,55.0,Great Britain,GBR,2016,Gold
Helen Lesley Upperton,F,30,175,73.0,Canada-2,CAN,2010,Silver
Dmitry Arkadyevich Ushakov,M,23,177,64.0,Russia,RUS,2012,Silver
Yevgeny Romanovich Ustyugov,M,24,168,60.0,Russia,RUS,2010,Gold
Yevgeny Romanovich Ustyugov,M,24,168,60.0,Russia,RUS,2010,Bronze
